partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
259,ironfalcon77,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
259,lapinesque,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
31,irving8x,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
6,ismaeal_babah,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
41,iswampa,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
14,itsbrostinson,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
74,itsenumerator,0.0008431703204047217,0.0015239294710327456,6.346413927078435e-07,2.454304365361817e-36,0.002795698924731183,0.0051634333575613575
0,itshazimazman,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
74,itsjacksonke,0.0008431703204047217,0.0015239294710327456,6.346413927078435e-07,2.454304365361817e-36,0.002795698924731183,0.0051634333575613575
74,itsmadokaa,0.0008431703204047217,0.0012699412258606213,0.0,3.556449167334327e-36,0.002401433691756272,0.004514545238021615
74,itspos,0.00042158516020236085,0.0012699412258606213,0.0,1.7782245836671635e-36,0.002401433691756272,0.004092960077819254
14,itsxxxwords,0.0008431703204047217,0.010094880936094189,0.0,0.09847653537215438,0.01942652329749104,0.12884110992614434
49,itz_dannz,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
0,itzthatguy13,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
0,iviiixci,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
14,ivyleaguebabes,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
6,iyaahhassan14,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
113,iykebufo,0.00042158516020236085,0.0018285287806698385,0.0,1.1992547272495122e-49,0.0032258064516129032,0.005475920392485102
26,izzabella350,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
179,j__c__d__c,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
29,j_mhungu,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
153,ja1ke3,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
7,jaattah1,0.00042158516020236085,0.0018285287806698385,0.0,1.1992547272495122e-49,0.0032258064516129032,0.005475920392485102
50,jacdeswilliams,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
0,jackcyeager,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
260,jackjackson2355,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
260,kaythird,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
150,jackltila,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
21,jacquel30959898,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
41,jacquescirumva,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
10,jagadishsy,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
261,jagstruth,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
261,callmegrech_,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
14,jahceentah30,0.00042158516020236085,0.007541044708824537,0.0,0.0043747835065109176,0.013727598566308242,0.02606501194184606
29,jamesjacha,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
262,jamessample_isr,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
262,isrecruit,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
21,janerah71,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
21,janetskilton,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
192,jari64topi,0.00042158516020236085,0.0015770452305333478,0.0,1.1847791255722683e-52,0.002795698924731183,0.004794329315466892
263,jasbonk,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
263,stapf,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
203,hirokotabuchi,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
0,jasonboybarb,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
7,jasperaffia1,0.00042158516020236085,0.0018285287806698385,0.0,1.1992547272495122e-49,0.0032258064516129032,0.005475920392485102
31,javier0248,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
107,javierspanic,0.00042158516020236085,0.0014513614009835673,0.0,2.5125702496167356e-54,0.0025806451612903226,0.0044535917224762505
1,jaykay0071,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
51,jaykris10,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
41,jaymwanza,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
33,jayzinzu,0.00042158516020236085,0.0014513614009835673,0.0,2.5125702496167356e-54,0.0025806451612903226,0.0044535917224762505
0,jbarnes532,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
8,jbugingo,0.00042158516020236085,0.015281327686406216,0.0,7.52475641891306e-08,0.030486973003102172,0.04618996109727493
21,jc4pm_uk,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
264,jcrubagire,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
264,albcontact,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
61,jdlcroix1,0.00042158516020236085,0.017411538364590372,0.0,9.027344479116316e-07,0.03681642610674906,0.054650452365989706
61,jdniyonkuru,0.00042158516020236085,0.021661082904645287,0.0,7.41657779981605e-05,0.04607286381479949,0.0682296976576453
50,jedestefano,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
41,jeffmatewa,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
27,jefrymakumbe,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
23,jelaah_fay,0.00042158516020236085,0.0038064553921855772,0.0,1.6860611428736125e-26,0.0069175627240143376,0.011145603276402277
3,jelly7junkmail,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
265,jelperman,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
265,angelamelini,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
0,jermaindupree,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
6,jerryjarangga1,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
53,jesscaperson,0.00042158516020236085,0.0010747271200671703,0.0,2.6478617726768436e-60,0.001935483870967742,0.003431796151237273
0,jesslen007,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
50,jessthelarper,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
0,jesusvol2,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
6,jeunniekr,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
223,jfrancilus,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
3,jgus525,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
266,jhaleyj56,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
266,_meowmeow420,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
267,jhamby,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
267,eric_young_1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,jhennsygn,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
26,jimmy65096184,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
210,jingchengwong,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
0,jmgibson07,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
259,jmolivo1,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
10,jnjarakad,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
29,joannahself,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
27,jochen_wotan,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
22,joeagorua,0.00042158516020236085,0.019803435773595772,0.0,9.839800256853923e-08,0.03806819345529011,0.05829331278709081
113,joebangis,0.00042158516020236085,0.0018285287806698385,0.0,1.1992547272495122e-49,0.0032258064516129032,0.005475920392485102
41,joelifematshelo,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
95,joelwakan,0.00042158516020236085,0.001889168765743073,0.0,1.5503856237928924e-49,0.0033691756272401434,0.0056799295531855774
31,joemcsqueezy,0.00042158516020236085,0.009049432566373616,0.0,6.764872246160375e-11,0.016921658986175103,0.0263926767803998
0,joey_sd24,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
268,john_whitelegg,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
268,like,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
125,johnbroadfoot,0.00042158516020236085,0.0007556675062972292,0.0,4.63129508308254e-60,0.0014336917562724014,0.0026109444227719915
28,johnmallya9,0.00042158516020236085,0.00233177401943145,0.0,1.2140883819522232e-44,0.0040860215053763445,0.006839380685010155
21,johnross43,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
269,joker101iloveit,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
269,red_tornado1980,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
3,jolynnmarie612,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
49,jomireku_tintin,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
21,jonnylchf,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
270,jontalbain2015,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
270,lucieniibi,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
31,jordanpowers95,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
143,jordanwacyema,0.00042158516020236085,0.0003778337531486146,0.0,2.963231507342289e-79,0.0007885304659498208,0.0015879493793007962
1,jorn_vanhees,0.00042158516020236085,0.023571953482244747,0.0,1.411058798091936e-06,0.04696373877019066,0.07095868847143587
50,jortsseason420,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
6,josephiroh30,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
23,josephogwang1,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
41,josephtamukamuj,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
27,joseyanks,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
271,joshc_bmi,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
271,msimangabrandon,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,joshkalisa,0.0008431703204047217,0.032027988164659606,0.009020031186278038,0.0007272457979414572,0.06889008363201844,0.11150851910130226
0,journeyofme93,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
272,journohannah,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
272,ashleyboylenews,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
68,jovaninhotavan1,0.00042158516020236085,0.0013257324671881213,0.0,3.859022113238748e-56,0.0023655913978494624,0.004112909025239944
4,jowipool,0.00042158516020236085,0.019813924881526702,0.0,8.86261379166548e-08,0.03676455802262245,0.057000156690489426
0,jpfragosoneto,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
153,jrscholl2,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
89,jrwindsor1,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
3,jtkennady,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
